UniqueCarrier,tailnum,AvgCatchUpTime,iloscWystapien,type,manufacturer,issue_date,model,status,aircraft_type,engine_type,year
AS,N647AS,-2.1337,7309,Corporation,BOEING,04/14/2003,737-790,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2003
HP,N647AW,-1.9330,8859,Corporation,AIRBUS INDUSTRIE,11/01/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1997
US,N647AW,-3.2564,3148,Corporation,AIRBUS INDUSTRIE,11/01/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1997
DL,N647DL,-0.3846,16248,Corporation,BOEING,05/05/1989,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
WN,N647SW,-3.7867,10598,Corporation,BOEING,08/23/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
UA,N647UA,-1.9471,2541,Corporation,BOEING,11/28/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1992
MQ,N648AE,-0.0478,8286,Corporation,EMBRAER,02/11/2000,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
HP,N648AW,-1.5472,9055,Corporation,AIRBUS INDUSTRIE,10/31/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1997
US,N648AW,-2.7104,3205,Corporation,AIRBUS INDUSTRIE,10/31/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1997
DL,N648DL,-0.5112,16483,Corporation,BOEING,05/05/1989,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
B6,N648JB,-1.5785,1917,Corporation,AIRBUS,12/07/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
WN,N648SW,-3.5781,10737,Corporation,BOEING,09/04/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
UA,N648UA,-1.8988,2490,Corporation,BOEING,10/04/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1992
AS,N649AS,-2.0550,6509,Corporation,BOEING,11/20/2003,737-790,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2003
HP,N649AW,-2.1033,8522,Corporation,AIRBUS INDUSTRIE,04/21/1998,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1998
US,N649AW,-2.5473,3087,Corporation,AIRBUS INDUSTRIE,04/21/1998,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1998
DH,N649BR,-2.1266,5696,Corporation,BOMBARDIER INC,08/18/2006,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
YV,N649BR,-2.9734,3767,Corporation,BOMBARDIER INC,08/18/2006,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
DL,N649DL,-0.1953,16582,Corporation,BOEING,05/26/1989,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
B6,N649JB,-1.7632,1954,Corporation,AIRBUS,12/06/2006,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2006
MQ,N649PP,0.5538,8141,Corporation,EMBRAER,03/16/2000,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
WN,N649SW,-3.4503,10677,Corporation,BOEING,08/23/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
UA,N649UA,-2.9822,2543,Corporation,BOEING,07/27/1992,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1992
MQ,N650AE,0.2151,8108,Corporation,EMBRAER,04/27/2001,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2001
HP,N650AW,-1.6268,7818,Corporation,AIRBUS INDUSTRIE,05/07/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1998
US,N650AW,-2.1802,3194,Corporation,AIRBUS INDUSTRIE,05/07/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1998
DL,N650DL,-0.1995,16258,Corporation,BOEING,06/29/1989,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
YV,N650ML,-3.0735,4977,Corporation,BOMBARDIER INC,02/01/2005,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1996
WN,N650SW,-3.5915,10702,Corporation,BOEING,09/06/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
MQ,N651AE,0.8521,8160,Corporation,EMBRAER,05/04/2001,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2001
HP,N651AW,-1.8272,7815,Corporation,AIRBUS INDUSTRIE,05/14/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1998
US,N651AW,-2.4705,3192,Corporation,AIRBUS INDUSTRIE,05/14/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1998
DH,N651BR,-1.9413,6110,Corporation,BOMBARDIER INC,09/14/2000,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
YV,N651BR,2.8409,7986,Corporation,BOMBARDIER INC,09/14/2000,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
DL,N651DL,-0.5942,16100,Corporation,BOEING,07/28/1989,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
B6,N651JB,-1.3730,1794,Corporation,AIRBUS,01/10/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
YV,N651ML,-1.6949,5103,Corporation,BOMBARDIER INC,02/01/2005,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,None
WN,N651SW,-3.7162,10572,Corporation,BOEING,10/10/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
UA,N651UA,-2.3320,2559,Corporation,BOEING,09/14/1992,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1992
HP,N652AW,-2.4619,7236,Corporation,AIRBUS INDUSTRIE,06/10/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
US,N652AW,-2.2466,3146,Corporation,AIRBUS INDUSTRIE,06/10/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
DL,N652DL,-0.3830,14947,Corporation,BOEING,07/28/1989,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1989
B6,N652JB,-2.2341,1758,Corporation,AIRBUS,02/07/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
MQ,N652RS,0.6699,8407,Corporation,EMBRAER,05/17/2001,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2001
WN,N652SW,-3.7609,10710,Corporation,BOEING,10/10/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
UA,N652UA,-1.7086,2625,Corporation,BOEING,10/01/1992,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1992
MQ,N653AE,0.5129,8405,Corporation,EMBRAER,05/25/2001,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2001
HP,N653AW,-2.8063,6847,Corporation,AIRBUS INDUSTRIE,06/04/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
US,N653AW,-3.0914,3171,Corporation,AIRBUS INDUSTRIE,06/04/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
OH,N653CA,-3.5464,8334,Corporation,BOMBARDIER INC,01/16/2004,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
DL,N653DL,-0.4294,14991,Corporation,BOEING,12/31/2002,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
B6,N653JB,-2.0609,1686,Corporation,AIRBUS,02/15/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N653SW,-3.6370,10640,Corporation,BOEING,10/20/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
UA,N653UA,-1.7306,2641,Corporation,BOEING,10/28/1992,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1992
MQ,N654AE,0.2319,7911,Corporation,EMBRAER,05/25/2001,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2001
HP,N654AW,-1.6949,6818,Corporation,AIRBUS INDUSTRIE,06/17/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
US,N654AW,-2.0729,3232,Corporation,AIRBUS INDUSTRIE,06/17/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
DH,N654BR,-2.0357,5924,Corporation,BOMBARDIER INC,11/30/2000,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
YV,N654BR,2.8276,8096,Corporation,BOMBARDIER INC,11/30/2000,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
DL,N654DL,-0.3927,14907,Corporation,BOEING,02/27/1990,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
WN,N654SW,-3.9027,10535,Corporation,BOEING,10/30/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
UA,N654UA,-2.2073,2660,Corporation,BOEING,10/04/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1992
MQ,N655AE,0.3529,8279,Corporation,EMBRAER,06/21/2001,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2001
HP,N655AW,-2.2478,6844,Corporation,AIRBUS INDUSTRIE,06/23/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
US,N655AW,-2.4969,3199,Corporation,AIRBUS INDUSTRIE,06/23/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
DH,N655BR,-2.1444,5488,Corporation,BOMBARDIER INC,12/19/2000,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
YV,N655BR,3.0540,7725,Corporation,BOMBARDIER INC,12/19/2000,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2000
OH,N655CA,-3.4582,8112,Corporation,BOMBARDIER INC,01/30/2004,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,None
DL,N655DL,0.2354,15071,Corporation,BOEING,03/02/1990,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
B6,N655JB,-2.1449,1651,Corporation,AIRBUS,03/22/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
UA,N655UA,-1.6330,2584,Corporation,BOEING,09/21/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1992
WN,N655WN,-3.7121,10630,Corporation,BOEING,10/31/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
MQ,N656AE,0.8834,8665,Corporation,EMBRAER,10/20/2003,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
HP,N656AW,-2.2274,6944,Corporation,AIRBUS INDUSTRIE,06/30/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
US,N656AW,-2.5085,3261,Corporation,AIRBUS INDUSTRIE,06/30/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
OH,N656CA,-3.5202,7810,Corporation,BOMBARDIER INC,04/30/2004,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
DL,N656DL,-0.3877,16312,Corporation,BOEING,03/09/1990,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
B6,N656JB,-1.7735,1454,Corporation,AIRBUS,04/04/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N656SW,-3.3382,10745,Corporation,BOEING,12/03/1997,737-3H4,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1997
UA,N656UA,-1.9869,2464,Corporation,BOEING,10/04/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1993
MQ,N657AE,0.0524,8207,Corporation,EMBRAER,10/27/2003,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
HP,N657AW,-1.8574,6896,Corporation,AIRBUS INDUSTRIE,07/09/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
US,N657AW,-2.2389,3153,Corporation,AIRBUS INDUSTRIE,07/09/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
DL,N657DL,-0.4208,16159,Corporation,BOEING,06/19/1990,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
B6,N657JB,-2.1166,1398,Corporation,AIRBUS,05/04/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N657SW,-3.5293,9772,Corporation,BOEING,04/17/1998,737-3L9,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1985
UA,N657UA,-2.2101,2578,Corporation,BOEING,07/27/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1993
MQ,N658AE,0.6417,8553,Corporation,EMBRAER,11/10/2003,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
HP,N658AW,-2.2122,6913,Corporation,AIRBUS INDUSTRIE,11/10/1999,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
US,N658AW,-2.4513,3170,Corporation,AIRBUS INDUSTRIE,11/10/1999,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
OH,N658CA,-3.2130,7393,Corporation,BOMBARDIER INC,05/28/2004,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
DL,N658DL,-0.8147,16183,Corporation,BOEING,06/14/2007,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
B6,N658JB,-1.3825,1227,Corporation,AIRBUS,06/06/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N658SW,-3.4890,10335,Corporation,BOEING,04/17/1998,737-3L9,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1985
UA,N658UA,-2.2264,2642,Corporation,BOEING,07/26/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1993
MQ,N659AE,0.6283,8587,Corporation,EMBRAER,11/18/2003,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
HP,N659AW,-2.0638,6706,Corporation,AIRBUS INDUSTRIE,07/23/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
US,N659AW,-2.0967,3173,Corporation,AIRBUS INDUSTRIE,07/23/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
DH,N659BR,-1.9506,6108,Corporation,BOMBARDIER INC,02/27/2007,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2001
OH,N659BR,0.0751,2021,Corporation,BOMBARDIER INC,02/27/2007,CL-600-2B19,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2001
EV,N659CA,-4.3989,2065,Corporation,BOMBARDIER INC,12/20/2007,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
OH,N659CA,-4.9372,4996,Corporation,BOMBARDIER INC,12/20/2007,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
DL,N659DL,-0.4599,15967,Corporation,BOEING,10/04/2007,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
B6,N659JB,-2.5288,1121,Corporation,AIRBUS,07/18/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N659SW,-3.3075,10058,Corporation,BOEING,05/08/1998,737-301,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1985
UA,N659UA,-2.9302,2598,Corporation,BOEING,07/28/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1993
CO,N66051,-2.4845,1554,Corporation,BOEING,09/01/2000,767-424ER,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
CO,N66056,-2.3783,1442,Corporation,BOEING,06/29/2001,767-424ER,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
CO,N66057,-0.6226,1360,Corporation,BOEING,01/07/2002,767-424ER,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2002
HP,N660AW,-2.3394,6097,Corporation,AIRBUS INDUSTRIE,08/03/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
US,N660AW,-1.9868,3287,Corporation,AIRBUS INDUSTRIE,08/03/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
MQ,N660CL,0.4317,8282,Corporation,EMBRAER,12/08/2003,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
DL,N660DL,-0.4497,16311,Corporation,BOEING,07/24/2007,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
WN,N660SW,-3.2859,10206,Corporation,BOEING,05/22/1998,737-301,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1985
UA,N660UA,-1.3174,2583,Corporation,BOEING,07/26/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1993
HP,N661AW,-2.2010,5954,Corporation,AIRBUS INDUSTRIE,08/10/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
US,N661AW,-1.9171,3194,Corporation,AIRBUS INDUSTRIE,08/10/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
DL,N661DN,-0.6957,16000,Corporation,BOEING,12/27/1990,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1990
MQ,N661JA,0.4987,8196,Corporation,EMBRAER,12/15/2003,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2003
B6,N661JB,-2.4167,801,Corporation,AIRBUS,09/07/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N661SW,-3.3681,10453,Corporation,BOEING,05/14/2007,737-317,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1985
UA,N661UA,-1.8508,2360,Corporation,BOEING,11/04/2005,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1993
HP,N662AW,-2.6425,6030,Corporation,AIRBUS INDUSTRIE,08/19/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
US,N662AW,-2.1797,3210,Corporation,AIRBUS INDUSTRIE,08/19/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
DL,N662DN,-0.3598,16153,Corporation,BOEING,02/15/1991,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1991
MQ,N662EH,0.1342,8596,Corporation,EMBRAER,01/21/2004,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
B6,N662JB,-2.3411,868,Corporation,AIRBUS,10/03/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N662SW,-3.6037,10131,Corporation,BOEING,01/19/2005,737-3Q8,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
UA,N662UA,-1.1170,2606,Corporation,BOEING,05/14/1997,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1993
MQ,N663AR,-0.0773,8450,Corporation,EMBRAER,01/21/2004,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
HP,N663AW,-2.3870,5275,Corporation,AIRBUS INDUSTRIE,08/25/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
US,N663AW,-2.7278,3255,Corporation,AIRBUS INDUSTRIE,08/25/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
DL,N663DN,-0.7857,16197,Corporation,BOEING,02/15/1991,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1991
B6,N663JB,-2.5285,709,Corporation,AIRBUS,10/25/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
WN,N663SW,-3.3722,10325,Corporation,BOEING,01/27/2005,737-3Q8,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1985
UA,N663UA,-1.8770,2595,Corporation,BOEING,06/13/1997,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1993
HP,N664AW,-2.4997,5426,Corporation,AIRBUS INDUSTRIE,04/28/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
US,N664AW,-2.3368,3157,Corporation,AIRBUS INDUSTRIE,04/28/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
DL,N664DN,-0.3903,16070,Corporation,BOEING,06/28/1991,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1991
MQ,N664MS,0.7381,8583,Corporation,EMBRAER,01/22/2004,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
UA,N664UA,-1.1191,7687,Corporation,BOEING,12/03/1998,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1998
WN,N664WN,-3.3847,10337,Corporation,BOEING,01/18/1995,737-3Y0,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1986
HP,N665AW,-2.5065,5369,Corporation,AIRBUS INDUSTRIE,09/02/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
US,N665AW,-2.2755,3235,Corporation,AIRBUS INDUSTRIE,09/02/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2001
MQ,N665BC,0.7021,8277,Corporation,EMBRAER,02/10/2004,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
DL,N665DN,-0.1065,16321,Corporation,BOEING,03/06/2007,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1991
B6,N665JB,-2.9245,534,Corporation,AIRBUS,12/13/2007,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2007
UA,N665UA,-1.6690,7773,Corporation,BOEING,07/28/2004,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1998
WN,N665WN,-3.5467,10620,Corporation,BOEING,01/05/1995,737-3Y0,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1986
DL,N666DN,-0.4997,16248,Corporation,BOEING,03/22/1991,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1991
UA,N666UA,-2.0261,7679,Corporation,BOEING,08/26/1998,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1998
HP,N667AW,-2.5488,5402,Corporation,AIRBUS INDUSTRIE,09/02/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2002
US,N667AW,-1.9194,3173,Corporation,AIRBUS INDUSTRIE,09/02/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2002
DL,N667DN,0.0734,16216,Corporation,BOEING,06/28/1991,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1991
MQ,N667GB,0.6215,8415,Corporation,EMBRAER,02/17/2004,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
WN,N667SW,-3.6302,9491,Corporation,BOEING,12/08/2005,737-3T5,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1985
UA,N667UA,-2.1145,7709,Corporation,BOEING,11/24/1998,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1998
HP,N668AW,-2.1413,5173,Corporation,AIRBUS,09/10/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2002
US,N668AW,-1.9781,3130,Corporation,AIRBUS,09/10/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2002
OH,N668CA,-4.7368,4999,Corporation,BOMBARDIER INC,12/28/2007,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
OO,N668CA,1.2152,1915,Corporation,BOMBARDIER INC,12/28/2007,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
DL,N668DN,-0.8694,16195,Corporation,BOEING,06/26/1991,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1991
MQ,N668HH,0.2379,8380,Corporation,EMBRAER,02/18/2004,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
UA,N668UA,-2.0356,6973,Corporation,BOEING,03/19/1999,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
HP,N669AW,-2.5798,5098,Corporation,AIRBUS,09/10/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2002
US,N669AW,-2.2787,3210,Corporation,AIRBUS,09/10/2004,A320-232,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2002
OH,N669CA,-3.3183,6607,Corporation,BOMBARDIER INC,11/03/2004,CL-600-2C10,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
DL,N669DN,-0.6131,16219,Corporation,BOEING,07/01/1991,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1991
MQ,N669MB,0.1914,8553,Corporation,EMBRAER,03/08/2004,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
WN,N669SW,-3.6582,9832,Corporation,BOEING,07/15/1998,737-3A4,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1987
UA,N669UA,-2.2608,6813,Corporation,BOEING,06/30/1999,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,1999
DL,N6700,-0.8281,9403,Corporation,BOEING,09/28/1999,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
DL,N6701,-1.2818,9406,Corporation,BOEING,10/08/1999,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
DL,N6702,-0.7873,9306,Corporation,BOEING,11/22/1999,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1999
DL,N6703D,-0.7379,9322,Corporation,BOEING,01/25/2000,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
DL,N6704Z,-0.7716,8928,Corporation,BOEING,04/05/2000,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
CO,N67052,-0.8710,1548,Corporation,BOEING,09/26/2000,767-424ER,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
CO,N67058,-0.3701,1046,Corporation,BOEING,01/24/2002,767-424ER,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2002
DL,N6705Y,-0.7856,8956,Corporation,BOEING,04/10/2000,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
DL,N6706Q,-0.5720,8903,Corporation,BOEING,05/04/2000,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
DL,N6707A,-0.5437,8599,Corporation,BOEING,06/02/2000,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
DL,N6708D,-0.5920,8488,Corporation,BOEING,07/21/2000,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
DL,N6709,-0.7601,8357,Corporation,BOEING,08/11/2000,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
MQ,N670AE,0.2993,8817,Corporation,EMBRAER,03/10/2004,EMB-145LR,Valid,Fixed Wing Multi-Engine,Turbo-Fan,2004
DL,N670DN,-0.3006,15141,Corporation,BOEING,01/10/1991,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1992
NW,N670MC,0.4912,18585,Corporation,MCDONNELL DOUGLAS,08/21/2000,DC-9-51,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1976
WN,N670SW,-3.5597,9974,Corporation,BOEING,03/14/2005,737-3G7,Valid,Fixed Wing Multi-Engine,Turbo-Jet,1988
UA,N670UA,-1.9074,6749,Corporation,BOEING,09/02/1999,767-322,Valid,Fixed Wing Multi-Engine,Turbo-Fan,None
DL,N6710E,-0.8895,8281,Corporation,BOEING,08/29/2000,757-232,Valid,Fixed Wing Multi-Engine,Turbo-Jet,2000
